AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE DESCRIPCION,REGION,PROVINCIA,PAIS,TIPO MAQUINA,FUENTE GENERACION,TECNOLOGIA,CATEGORIA HIDRAULICA,CATEGORIA REGION,GENERACION NETA
2020,1/2/2020,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"69.663,5"
2020,1/2/2020,PPATDI01,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,NORESTE,CORRIENTES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"0,0"
2020,1/2/2020,PPLEHI,PPLEHI,PPLEUFUG,PICHI PICUN LEUFU,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Hidráulica,HID,Pichi,Comahue,"58.112,6"
2020,1/2/2020,PPNOTG01,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"546,1"
2020,1/2/2020,PPNOTG02,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"541,3"
2020,1/2/2020,PROVTV01,PROV,ARCOLPTA,ARCOR ING.LA PROVIDENCIA,NOROESTE,TUCUMAN,Argentina,BIOMASA,Renovable,BIOM,,Noa,"0,0"
2020,1/2/2020,PTR1TG23,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"0,0"
2020,1/2/2020,PTR1TG24,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"0,0"
2020,1/2/2020,PTR1TG25,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"0,0"
2020,1/2/2020,PUPITV01,PUPI,APARPPNA,ALTO PARANA-PTO.PIRAY,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,"6.715,4"
2020,1/2/2020,PVIEHI,PVIEHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,TUCUMAN,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,"2.406,5"
2020,1/2/2020,QULLHI,QULLHI,QULLUMJG,QUEBRADA ULLUM - EPSE,CUYO,SAN JUAN,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,"6.219,7"
2020,1/2/2020,RAFADI01,RAFA,CTRAFASG,CT RAFAELA - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"14,9"
2020,1/2/2020,RAW1EO,RAW1EO,PERAWS1G,P.EOLICO RAWSON I,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"13.107,5"
2020,1/2/2020,RAW2EO,RAW2EO,PERAWS2G,P.EOLICO RAWSON II,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"8.316,0"
2020,1/2/2020,REALDI01,REAL,CTREALSG,CT REALICO - SECCO,COMAHUE,LA PAMPA,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,"394,0"
2020,1/2/2020,REOLHI,REOLHI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,"6.397,7"
2020,1/2/2020,RGDEHB,RGDEHB,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURB + BOMBA HI,Hidráulica,HID,Río Grande,Centro,"57.397,9"
2020,1/2/2020,RHONHI,RHONHI,HRHONDOG,HIDROELECTRICA RIO HONDO SA,NOROESTE,SGO.DEL ESTERO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,"10.838,5"
2020,1/2/2020,ROCATG01,ROCA,CTROCARG,CT ROCA SA,COMAHUE,RIO NEGRO,Argentina,TURBO GAS,Térmica,CC,,Comahue,"64.302,5"
2020,1/2/2020,ROMEHI,ROMEHI,CHJROMEG,CENTRAL JULIAN ROMERO 5 SALTOS,COMAHUE,RIO NEGRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,"1.985,4"
2020,1/2/2020,RREYHI,RREYHI,HREYESYG,HIDROELECTRICA REYES EJSEDSA,NOROESTE,JUJUY,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,"2.194,7"
2020,1/2/2020,RSAUDI01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,COMAHUE,NEUQUEN,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,"10.930,0"
2020,1/2/2020,RTERTG01,RTER,GENCORDG,GENERADORA CORDOBA S.A.,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,RTERTG02,RTER,GENCORDG,GENERADORA CORDOBA S.A.,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,RTURTV01,RTUR,CTRIOTUG,CT RIO TURBIO -Yac.Carbonifero,PATAGONICA,SANTA CRUZ,Argentina,TURBO VAPOR,Térmica,TV,,Patagonia,"0,0"
2020,1/2/2020,RTURTV02,RTUR,CTRIOTUG,CT RIO TURBIO -Yac.Carbonifero,PATAGONICA,SANTA CRUZ,Argentina,TURBO VAPOR,Térmica,TV,,Patagonia,"0,0"
2020,1/2/2020,RUFIDI01,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"126,0"
2020,1/2/2020,SALOHI,SALOHI,CHSLOMAG,C.H. SALTO DE LA LOMA,CUYO,SAN JUAN,Argentina,MICRO HIDRAULIC,Renovable,HR,Resto Hidráulico,Cuyo,"0,0"
2020,1/2/2020,SANDHI,SANDHI,SALANDEG,CENTRAL SALTO ANDERSEN,COMAHUE,LA PAMPA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,"2.481,1"
2020,1/2/2020,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,SAN JUAN,Argentina,TURBO GAS,Térmica,TG,,Cuyo,"1.198,3"
2020,1/2/2020,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,SAN JUAN,Argentina,TURBO GAS,Térmica,TG,,Cuyo,"1.553,5"
2020,1/2/2020,SARCTG23,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,SAN JUAN,Argentina,TURBO GAS,Térmica,TG,,Cuyo,"1.167,6"
2020,1/2/2020,SBAYDI01,SBAY,LOMASB3A,LOMA NEGRA - Pta Sierras Bayas,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SEMINO,SEMIHI,SEMINOSA,MOLINO JUAN SEMINO SA,LITORAL,SANTA FE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Gba - Litoral - Buenos Aires,"51,7"
2020,1/2/2020,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"117,7"
2020,1/2/2020,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"337,5"
2020,1/2/2020,SGDEHIAR,SGDEHIAR,CTMSALGG,CTM SALTO GRANDE,LITORAL,ENTRE RIOS,Argentina,TURB HIDRAULICA,Hidráulica,HID,Salto Grande Argentina,Gba - Litoral - Buenos Aires,"131.554,7"
2020,1/2/2020,SGUIHI,SGUIHI,CHSGUILG,C.H. SAN GUILLERMO SIEyE,CUYO,SAN JUAN,Argentina,MICRO HIDRAULIC,Renovable,HR,Resto Hidráulico,Cuyo,"0,0"
2020,1/2/2020,SHELTG01,SHEL,SHELDSCA,SHELL CAPSA PTA. DOCK SUD,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"4.184,8"
2020,1/2/2020,SJUAFV,SJUAFV,PFOTOSJG,PTA FOTOVOLTAICA S.JUAN I-EPSE,CUYO,SAN JUAN,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,"194,8"
2020,1/2/2020,SLTADI01,SLTA,CTSALTAG,CT SALTA - ENARSA,NOROESTE,SALTA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"0,0"
2020,1/2/2020,SMANDI01,SMAN,CTSMNO3G,C.T.SAN MARTIN NORTE 3A,GRAN BS.AS.,BUENOS AIRES,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,"3.023,9"
2020,1/2/2020,SMARDI01,SMAR,EDECATKG,EDECAT GENERACION,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"0,0"
2020,1/2/2020,SMARHI,SMARHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,MENDOZA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,"1.229,3"
2020,1/2/2020,SMIGDI01,SMIG,CTSAMING,CT SAN MIGUEL NORTE III-ENARSA,GRAN BS.AS.,BUENOS AIRES,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,"6.420,1"
2020,1/2/2020,SMTUTG01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,CC,,Noa,"53.717,2"
2020,1/2/2020,SMTUTG02,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,CC,,Noa,"30.639,6"
2020,1/2/2020,SMTUTV01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,TUCUMAN,Argentina,TURBO VAPOR,Térmica,CC,,Noa,"49.544,2"
2020,1/2/2020,SNICTG01,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"65.760,3"
2020,1/2/2020,SOESTG01,SOES,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,SOESTG02,SOES,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,SOESTG03,SOES,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"160,6"
2020,1/2/2020,SOESTG04,SOES,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,SOLATG01,SOLA,SOLALB2A,SOLALBAN ENERGIA SA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"6.443,4"
2020,1/2/2020,SORRTV11,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SORRTV12,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"4.401,0"
2020,1/2/2020,SPE2DI01,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"1.577,9"
2020,1/2/2020,SPENDI01,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"2.179,8"
2020,1/2/2020,SROQHI,SROQHI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,"6.661,0"
2020,1/2/2020,SROSDI01,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,NORESTE,CORRIENTES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"710,9"
2020,1/2/2020,SVICDI01,SVIC,CTSANVIG,CT SAN VICENTE BsAs - ENARSA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"517,0"
2020,1/2/2020,TABATV01,TABA,IRTABAAA,Ingenio y Ref.S.Martin Tabacal,NOROESTE,SALTA,Argentina,BIOMASA,Renovable,BIOM,,Noa,"0,0"
2020,1/2/2020,TANDTG01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),NOROESTE,SALTA,Argentina,TURBO GAS,Térmica,CC,,Noa,"93.697,4"
2020,1/2/2020,TANDTG02,TAND,TERMOANG,C.T. SALTA (TERMOANDES),NOROESTE,SALTA,Argentina,TURBO GAS,Térmica,CC,,Noa,"110.790,5"
2020,1/2/2020,TANDTV01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),NOROESTE,SALTA,Argentina,TURBO VAPOR,Térmica,CC,,Noa,"114.824,1"
2020,1/2/2020,TERVDI01,TERV,CTTERESG,CT TEREVINTOS - SECCO,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"877,3"
2020,1/2/2020,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"153.087,2"
2020,1/2/2020,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"156.765,0"
2020,1/2/2020,TIMBTV01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,"170.347,6"
2020,1/2/2020,TINODI01,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"102,6"
2020,1/2/2020,TORDEO,TORDEO,CETORDIG,CE EL TORDILLO-VIENTO PATAGON,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"0,0"
2020,1/2/2020,TRAPTG01,TRAP,CHEVHUQA,CHEVRON ARGENTINA - HUANTRAICO,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"0,0"
2020,1/2/2020,TUCUTG01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,CC,,Noa,"56.669,5"
2020,1/2/2020,TUCUTG02,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,CC,,Noa,"68.358,9"
2020,1/2/2020,TUCUTV01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,TUCUMAN,Argentina,TURBO VAPOR,Térmica,CC,,Noa,"56.898,3"
2020,1/2/2020,TUNAHI,TUNAHI,AESJURAG,AES JURAMENTO,NOROESTE,SALTA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,"5.682,2"
2020,1/2/2020,ULLUHI,ULLUHI,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,SAN JUAN,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,"18.694,4"
2020,1/2/2020,VANGDI01,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"1.593,6"
2020,1/2/2020,VGADDI01,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.813,3"
2020,1/2/2020,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.023,5"
2020,1/2/2020,VGESTG14,VGES,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"119,1"
2020,1/2/2020,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"833,7"
2020,1/2/2020,VGESTG18,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"43.969,7"
2020,1/2/2020,VIALDI01,VIAL,CTVIALAG,CT VIALE - AGGREKO,LITORAL,ENTRE RIOS,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"48,1"
2020,1/2/2020,VMARTG01,VMAR,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,VMARTG02,VMAR,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,VMARTG03,VMAR,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/2/2020,VOBLTG01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"145.034,9"
2020,1/2/2020,VOBLTG02,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"145.754,5"
2020,1/2/2020,VTUDDI01,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,YACYHI,YACYHI,YACYRETG,E.B. YACYRETA,NORESTE,MISIONES,Argentina,TURB HIDRAULICA,Hidráulica,HID,Yacyretá,Nea,"1.339.952,6"
2020,1/2/2020,YANQDI01,YANQ,YANQUETG,BIO ENERGÍA YANQUETRUZ S.A.,CENTRO,SAN LUIS,Argentina,BIOGAS,Renovable,BIOG,,Centro,"437,8"
2020,1/2/2020,YPFATG01,YPFA,YPFLPEZA,YPF LOS PERALES AUTOG,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"4.850,4"
2020,1/2/2020,SSALDI01,SSAL,CTSSALVG,CT SAN SALVADOR E.Rios -ENARSA,LITORAL,ENTRE RIOS,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"98,2"
2020,1/2/2020,BERIDI01,BERI,EMISSANG,EMSA GENERACION,NORESTE,MISIONES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"329,3"
2020,1/2/2020,SANADI01,SANA,EMISSANG,EMSA GENERACION,NORESTE,MISIONES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"357,7"
2020,1/2/2020,FRIATG01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,NOROESTE,SGO.DEL ESTERO,Argentina,TURBO GAS,Térmica,TG,,Noa,"120,2"
2020,1/2/2020,BANDDI01,BAND,CTBANDEG,CT BANDERA SgoEstero - ENARSA,NOROESTE,SGO.DEL ESTERO,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"568,5"
2020,1/2/2020,PROCDI01,PROC,CTPROCAG,CT PRESIDENCIA ROCA,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"468,9"
2020,1/2/2020,SCHADI01,SCHA,CTSMARTG,CT SAN MARTIN Chaco,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"1.447,6"
2020,1/2/2020,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"964,6"
2020,1/2/2020,RCHITG01,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"0,0"
2020,1/2/2020,RCHITG02,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"0,0"
2020,1/2/2020,RCHITG03,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"0,0"
2020,1/2/2020,LDLATG04,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"42.127,7"
2020,1/2/2020,JUMEEO,JUMEEO,CEOJUMEG,C.EOLICA EL JUME Sgo del Ester,NOROESTE,SGO.DEL ESTERO,Argentina,EOLICA,Renovable,EOL,,Noa,"1.046,4"
2020,1/2/2020,BARDDI01,BARD,CTBQUERG,CT BARRANQUERAS Chaco,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"2.343,9"
2020,1/2/2020,PNEGHI,PNEGHI,CHPNEGRG,C.H.PUNTA NEGRA - EPSE,CUYO,SAN JUAN,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,"16.783,5"
2020,1/2/2020,CHEPDI01,CHEP,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"849,5"
2020,1/2/2020,PZUEDI01,PZUE,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"150,6"
2020,1/2/2020,TELLDI01,TELL,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"218,7"
2020,1/2/2020,OLPADI01,OLPA,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"12,4"
2020,1/2/2020,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,LA RIOJA,Argentina,TURBO GAS,Térmica,TG,,Noa,"4.233,7"
2020,1/2/2020,MATETG01,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG02,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG03,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG04,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG05,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG06,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG07,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG08,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG09,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,MATETG10,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/2/2020,BRAGTG03,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"8.851,9"
2020,1/2/2020,BRAGTG04,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"9.136,9"
2020,1/2/2020,ZAPATG01,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"69,1"
